https://www.youtube.com/channel/UCsVh2thUc38sdp07mE_Kc0Q , Denis Šemsović , 2023-03-04T10:28 , Pos
https://www.youtube.com/channel/UClJYcuCIh-DMbj9rB9-97jw , Dragiša Janković , 2023-03-02T21:28:28 , Treba li Vam komšija 😉
https://www.youtube.com/channel/UCYtEXcYHh-Rlh99TcSFRK7g , Darko , 2023-03-02T21:01:49 , ❤️❤️
https://www.youtube.com/channel/UCRpokLliOp-hD2A0HFetqEA , Milica Šutič , 2023-03-02T20:58 , Bas mi je drago😊
https://www.youtube.com/channel/UCsVh2thUc38sdp07mE_Kc0Q , Denis Šemsović , 2023-03-02T20:33:09 , Vravo lepo pos divno
https://www.youtube.com/channel/UC0lTJYW_HtujBb_aUrgOE0A , Dusanka Stanisavljevic , 2023-03-02T20:09:19 , "Pa procveta rano ,  kod nas nema kaisia vec godinama.Ubije ih mraz."
https://www.youtube.com/channel/UC-0qa2o9n9kCjzrRzw911cg , Jasna jovanovic , 2023-03-02T17:22:46 , Pozdrav imam jedno pitanje kako si otvorila video razmisljam u tom pravcu
https://www.youtube.com/channel/UCYk4gXK9xp8ZcJkonl3VMCA , Vojka Lucic , 2023-03-02T08:03:37 , Vali znas li gdje je Zoka nestao.javlja li se.?
https://www.youtube.com/channel/UCRsdggZIhVvSbonrp87VQgw , Ljubisa Abusinov , 2023-03-01T22:13:17 , KAKO BELA
https://www.youtube.com/channel/UCYtEXcYHh-Rlh99TcSFRK7g , Darko , 2023-03-01T21:20:31 , ❤️❤️
https://www.youtube.com/channel/UC8nKrUfUQFw1EY2MEHPeGGA , plava , 2023-03-01T20:39:18 , To ironicno kazete ili
https://www.youtube.com/channel/UCvLKlhk6-SUGA581wnAysBw , Vanja NAMIRU 1 📺 , 2023-03-01T20:33:34 , "ZAŠTO IMAM OSJEĆAJ hand-orange-covering-eyesDA NE GLEDAŠ MOJE SNIMKE ,  možda jer ne komentarišeš ??? Pozdrav. Aaaahhh da , da ,  čak i ne vidim da li me pratiš ??? Pozdrav svima ,  svim dobrim ljudima NEKA VIDE SNIMAK ZA SVAKOGA ,  evo link <a href=""https://youtu.be/MaHoMQW7AWY"">https://youtu.be/MaHoMQW7AWY</a>"
https://www.youtube.com/channel/UCsVh2thUc38sdp07mE_Kc0Q , Denis Šemsović , 2023-03-01T20:02:26 , Pravo
https://www.youtube.com/channel/UCRpokLliOp-hD2A0HFetqEA , Milica Šutič , 2023-03-01T19:30:43 , Sivka SLATKA
https://www.youtube.com/channel/UCzpwar_rmVgAQ4LD2-sLBcw , Ivanka Ozimec , 2023-03-01T19:27:56 , A koje baste , 
https://www.youtube.com/channel/UC0lTJYW_HtujBb_aUrgOE0A , Dusanka Stanisavljevic , 2023-03-01T19:27:15 , Lijepa cista macka
https://www.youtube.com/channel/UC0lTJYW_HtujBb_aUrgOE0A , Dusanka Stanisavljevic , 2023-03-01T19:25:04 , Svaka cast Veri.Svaka cast.
https://www.youtube.com/channel/UCKpUeveZr2_IizCu_8CVeBg , Marica Laštro , 2023-03-01T19:18:39 , Val ti nesmjjes ostati bez osnovne hrane znaci temeljna hrana je vazna Sama si i moras drugacije razmisljati Ne mozes ti nikom pomagati Oprosti na mojoj poruci ali moras misliti svojom glavom🌅🏠💜 , 4
https://www.youtube.com/channel/UC4Z1Pl9xbwu0EES8_2DEczA , Zlata Orešković , 2023-03-01T19:09:52 , Valentina dali ti nekad procitas ove poruke zivjela i Sretna bila 🙋‍♀️
https://www.youtube.com/channel/UC4Z1Pl9xbwu0EES8_2DEczA , Zlata Orešković , 2023-03-01T19:08:42 , Pozdrav od 💕 iz Slavonije za Valentinu i njene Pratioce zivjeli 🙋‍♀️ , 
https://www.youtube.com/channel/UC4Z1Pl9xbwu0EES8_2DEczA , Zlata Orešković , 2023-03-01T10:24:54 , Pozdrav od 💕 Valentina 👍 zivjela i Sretna bila 🙋‍♀️
https://www.youtube.com/channel/UC-0qa2o9n9kCjzrRzw911cg , Jasna jovanovic , 2023-03-01T09:14:17 , Pozdrav čime se bavite , 
https://www.youtube.com/channel/UCYFYKqC2qTEtTOGc0BANA3A , Ljiljana , 2023-03-01T05:45:08 , "Draga Valentina , koliko se vidi promena na tebi ,  dosta si veselija i puno puno pozitivnija😘❤️."
https://www.youtube.com/channel/UCdUkvSFhPBna4HMYGXUuHIQ , Breik 2 , 2023-02-28T23:36:27 , Cao vale
https://www.youtube.com/channel/UCeRM8hI2XHCdurOHIJ4_uGw , Vesna Radanovic , 2023-02-28T20:54:08 , Valentina lepo si raspoloźena samo tako
https://www.youtube.com/channel/UCNiUv8-dUk9a1VWfAl-sLqg , Ibrahim Gül , 2023-02-28T18:46:33 , Gospodjo pozdrav nista ti ne vredi bez vode  za bastu moras imati vodu svoju vodu kad bude susa
https://www.youtube.com/channel/UCKpUeveZr2_IizCu_8CVeBg , Marica Laštro , 2023-02-28T09:54 , Mislim da je tjedno tolika placa u Njemackoj
https://www.youtube.com/channel/UCMKISWGJxvHXd8FEk0Q-qjQ , Tihi Ocean , 2023-02-27T22:30:09 , "Večer , dal ide večeras lajv ,  , jel se što dogodilo brine ne"
https://www.youtube.com/channel/UCabxECwHy5YJxk2ecsbb9_A , Svetlana Kapetanović , 2023-02-27T16:31:46 , "Valentina , moja mama seje grašak Američko čudo ili kako se vec zove.Nije bitno. Jeste visok , ali mama ne stavlja kočice ili pritke.Fino rodi i pravi se u krug sam od sebe." , 
https://www.youtube.com/channel/UCe_XTSlXtThnUDnUxbkxlNw , Venera Mladjenovic , 2023-02-27T00:18:38 , Severnjak
https://www.youtube.com/channel/UCe_XTSlXtThnUDnUxbkxlNw , Venera Mladjenovic , 2023-02-27T00:18:09 , Emin Begic je Severnjak.
https://www.youtube.com/channel/UCe_XTSlXtThnUDnUxbkxlNw , Venera Mladjenovic , 2023-02-27T00:17:05 , Severnjak
https://www.youtube.com/channel/UCbVH5LQwoWz9syGMqJcDzCg , Ana Nina Jevnik , 2023-02-26T13:32:43 , Sretno dušo draga.❤️🌹
https://www.youtube.com/channel/UCbVH5LQwoWz9syGMqJcDzCg , Ana Nina Jevnik , 2023-02-26T13:27:34 , "Lijepi pozdrav mlada damo.<br>Počela sam te pomalo pratiti.<br>Sviđaš mi se kao mlada osoba.<br>Sa takvim maminim sinom sam bila u braku.<br>Nikad sretna niti zadovoljna.<br>Živim sada sama i postane sam .<br>Tražim tako malu vikendicu na selu i nov početak kao ti.U prirodi sa životinjama.Htjela sam ti nešto reći možda bi ti pomoglo u životu.<br>Neka odskočna daska za početak.<br>Dali bi možda željela raditi u sezoni u HR.Tu ima jako puno posla.Mnoge mlade djevojke iz SR.dolaze.Imaju smještaj , hranu i posao 6 mj.Svi papiri čisti.Razmisli.<br>Lijepi pozdrav i puno sreće i zdravlja i Božjeg blagoslova..🙏🍀❤️🌹😘"
https://www.youtube.com/channel/UCNiUv8-dUk9a1VWfAl-sLqg , Ibrahim Gül , 2023-02-25T20:25:17 , Gospodjo svako dobratije ideja ja imam tako bastu ali imam vodu bez vode vamje cabe morate busite da nadjete vodu pozdrav
https://www.youtube.com/channel/UC4Z1Pl9xbwu0EES8_2DEczA , Zlata Orešković , 2023-02-25T11:32:43 , Pozdrav od 💕 iz Slavonije za Valentinu i njene Pratioce zivjeli 🙋‍♀️ ja Valentina imam bicikli na struju kao motor izgleda puno mi znaci mozes i ti da ga pogledas ima snimito da vidis jel tvoj kao moj 🙋‍♀️👍🙋
https://www.youtube.com/channel/UCDqkgXj5h7hGgNUD8rWoTAw , Behija Joguncic , 2023-02-25T10:34:34 , Cao  Val drago mi je sto si kupila grasak sad valja izhasat bastu i posijat taj grasak Ti i Vera  asove u ruke pa  izriljajte tu zemlju
https://www.youtube.com/channel/UCdNK8xdwOhX0A_hPmiDjvbA , Olja Rašeta , 2023-02-25T07:54:18 , Okopaj luk da bi bolje krenuo  da raste i zadjubri
https://www.youtube.com/channel/UCdNK8xdwOhX0A_hPmiDjvbA , Olja Rašeta , 2023-02-25T07:50:45 , Dovoljno ti je jedna kesa graska ostalo ti je visak
https://www.youtube.com/channel/UCzfrUoy-JC5GC8QHqgdSLsg , Dusanka Vuksanovic , 2023-02-25T07:32:18 , Nemoj to da radis mazis psa pa diras luk  pa lice vodi racuna o tom pozdrav
https://www.youtube.com/channel/UCzfrUoy-JC5GC8QHqgdSLsg , Dusanka Vuksanovic , 2023-02-25T07:29:32 , U valentina tu ima dosta da posijes a posto ti trebaju motke  za grasak to najbolje da posijes oko  vocaka da bi se penjao sretno u poslu
https://www.youtube.com/channel/UC5wxyg04zAco3-ikpKq3UQw , Goran , 2023-02-25T05:17:52 , "Čuj ,  mi smo dobro prošli ,  , ..<br>A voda nije za piće  ,  i leti je isključuju .."
https://www.youtube.com/channel/UCdWmqyPF3XQLNe8TVXWi9Tg , Stojanka Dragicevic , 2023-02-25T01:26:04 , Цео плац треба да узореш да би то све посејала а грашак си могла посејати у јесен
https://www.youtube.com/channel/UCdo0Tt-S0FlqOuyeTUvR9ng , Etelka , 2023-02-24T21:08:24 , Glavice se rade posle Maja okopaj i opljevi malo treba malo gnoja da luku naraste dobra lisna masa i onda se formiraju dobre Glavice a grašak raste u zemlju dok ne dođe toplije za lisnu masu , 
https://www.youtube.com/channel/UCdo0Tt-S0FlqOuyeTUvR9ng , Etelka , 2023-02-24T21:04:52 , Grašak možeš već u ožujku sijati ako imaš pripravljenu zemlju a papriku u toplo pa posle prepikiraš kordobska kapija je jako dobra paprika može se peći i za kiselosti samo se bojim da će slabo uspjeti nemaš vode
https://www.youtube.com/channel/UCsVh2thUc38sdp07mE_Kc0Q , Denis Šemsović , 2023-02-24T20:47:35 , Pos , 1 , false , 2
https://www.youtube.com/channel/UC4Z1Pl9xbwu0EES8_2DEczA , Zlata Orešković , 2023-02-24T20:31:10 , Pozdrav Valentina samo posadi svasta ali kako ces nakopati to je tesko makar da ti je netko u jesen uzorao pa da zemlja izmrzne onda bi ti bila basca bolja ✋🙋‍♀️👍 , 
https://www.youtube.com/channel/UC9wFiPbmm5NSWJcdhbTcDvA , Blanka Pojican , 2023-02-24T20:01:35 , KAD BI TI NEKO ISKULTIVISAO ZEMLJU DA TO LEPO POSADIS POZDRAVLJAM TE I MI CEMO SPREMATI  ZEMLJU MI IMAMO KULTIVATOR OD STANOVA STO SMO PRODALI I KUILI KUCU OVDE MI SMO DOBRO PROSLI SAMO OVDE VODA NIJE PIJUCA ALI IMA VODA ZA KUPANJE PRANJE ALI PREKO LETA NEMA VODE GASE JER LLJUDI ZALIVAJU  OVO SELO JE JAKO LEPO I LJUDI SU DOBRI POZDRAV OD MENE SVAKO DOBRO OD SRCA , 
https://www.youtube.com/channel/UCacQwapqJA9LBbEwf2u-PCw , Sabrina Laca , 2023-02-24T19:52:11 , Bravo Bucko🤣 , 
https://www.youtube.com/channel/UCsIizZUGFYJwyUFEuJkmNHQ , Mama pet andjela / Mother of five angels , 2023-02-24T10:18:02 , Kako da stupim u kontakt sa tobom?
https://www.youtube.com/channel/UCNltZF4FzmC_dzQEC2Jxl0w , Elvira Mujkanovic , 2023-02-23T23:49:35 , Poxfrav
https://www.youtube.com/channel/UCNltZF4FzmC_dzQEC2Jxl0w , Elvira Mujkanovic , 2023-02-23T23:36:01 , Poxfrav Vale kakoste svi
https://www.youtube.com/channel/UC7inaHL9qyNH9etHFMeXC2A , "Malo dalje od grada " , 2023-02-23T23:21:10 , Mora malo da odmorim danas bice sutra
https://www.youtube.com/channel/UCMKISWGJxvHXd8FEk0Q-qjQ , Tihi Ocean , 2023-02-23T23:05:46 , Večer zašto nema lajva večeras , 
https://www.youtube.com/channel/UCfxF6-51l7DFa2UhMN4eoNw , 😺Jeca , 2023-02-23T22:13:45 , Leo❤️
https://www.youtube.com/channel/UCXmN9fpIr7SFdK2jFqHWEnQ , Biserka Petrovic , 2023-02-23T11:50:40 , "@Lana🔧 Povremeno i svaki put vidim da sve dublje pada. Mislim da je mala nada da se izvuče iz postojećeg stanja i ne verujem u srećan završetak njene priče. To njeno stalno traženje pomoći je stvarno degutantno kao što je i verbalna &quot;podrška&quot; pojedinih neinformisanih ili površnih čitalaca vbloga. Nema čarobnih rešenja i za sve se u životu mora boriti i izboriti. Ona neće ili nema dovoljno snage i upornosti da to uradi. Vama hvala na podršci za moj komentar. On je bio stvarno dobronameran i zasnovan na dugom životnom iskustvu ,  ali vidim da je bio upućen pogrešnoj osobi."
https://www.youtube.com/channel/UC0oCVbpeWlkoUkpcAR5n5Iw , Lana🔧 , 2023-02-23T00:55:31 , "@Biserka Petrovic Odličan komentar , Neznam dali još pratite njezin kanal  , ona se pretvorila u prosjakinju!"
https://www.youtube.com/channel/UCJYwyrtC0OVROZ_o0UIZg_g , Kristina Bilobrk , 2023-02-23T00:29:03 , Pozdrav
https://www.youtube.com/channel/UCi7ModOXp8Z589q631YpT1g , Milan Radosavljevic , 2023-02-23T00:17:14 , Sto sakri chat crna Val?
https://www.youtube.com/channel/UCsVh2thUc38sdp07mE_Kc0Q , Denis Šemsović , 2023-02-22T21:34 , Pos
https://www.youtube.com/channel/UC0lTJYW_HtujBb_aUrgOE0A , Dusanka Stanisavljevic , 2023-02-22T20:48:47 , Jel uspijela bar jedna masina oprat , 
https://www.youtube.com/channel/UCTXxXhKdmh6iJwh1IvWMdfA , Natasa Bockaj , 2023-02-22T19:50 , to su šumski intelektualci  :)
https://www.youtube.com/channel/UCMFiq5k298XtAeWgsCGdCRw , Medina Sheholli , 2023-02-22T19:41:07 , Cao Valentina , 
https://www.youtube.com/channel/UC4Z1Pl9xbwu0EES8_2DEczA , Zlata Orešković , 2023-02-22T19:33:21 , Pozdrav Valentina 👍 zivjela , 
https://www.youtube.com/channel/UC0lTJYW_HtujBb_aUrgOE0A , Dusanka Stanisavljevic , 2023-02-22T18:24:20 , "Kako sam tuzna , odgledam vide..udarim.lajkood prvog dana , nikad nista ruzno ti nisam napisala ,  , ako malo realno napise..ako netapsem ti , odma obrises ko.entar , bas nije lijepo to.Sve najbolje ti zelim." , 
https://www.youtube.com/channel/UC7inaHL9qyNH9etHFMeXC2A , "Malo dalje od grada " , 2023-02-22T15:10:46 , Moze i paket slali su  mi ljudi pakete
https://www.youtube.com/channel/UCIa_H-zx4dG8HTNTIsWdaLA , Zorica Djordjevic , 2023-02-22T14:46:34 , Koliko košta punjenje
https://www.youtube.com/channel/UCsIizZUGFYJwyUFEuJkmNHQ , Mama pet andjela / Mother of five angels , 2023-02-22T13:19:36 , Da li moze da ti se posalje paket? Da li prihvatas paket
https://www.youtube.com/channel/UCw6HRctA_oif4YMl7XlgE3Q , DRAGANA JOVANOVIC DZAKULA , 2023-02-22T10:46:56 , Ti si carica... , 
https://www.youtube.com/channel/UC4Z1Pl9xbwu0EES8_2DEczA , Zlata Orešković , 2023-02-22T08:05:59 , Pozdrav od 💕 Valentina 👍 zivjela i Sretna bila 🙋‍♀️
https://www.youtube.com/channel/UCbXCKj6Af-UdAWVr5tV2Oug , Sandy Sakic , 2023-02-22T02:36:12 , "Valentina  to sto ti stizu poruke za vreme Liva ,  to su te zloce."
https://www.youtube.com/channel/UCkhUJbKZIZsu1RJx7UsX7nw , Baka Dudina kuhinja , 2023-02-22T01:06:08 , Uvek lajk od baka Dudine kuhinje ❤️
https://www.youtube.com/channel/UCNltZF4FzmC_dzQEC2Jxl0w , Elvira Mujkanovic , 2023-02-21T22:02:13 , Poxfrav Darkic kakosi nocas
https://www.youtube.com/channel/UCNltZF4FzmC_dzQEC2Jxl0w , Elvira Mujkanovic , 2023-02-21T22:00:45 , Dobro vece svima kakoste
https://www.youtube.com/channel/UC1HLO5FjC7tQZOv3OH3v7fA , Zeljka Vidak , 2023-02-21T21:48:04 , 💰💰📪
https://www.youtube.com/channel/UCzfrUoy-JC5GC8QHqgdSLsg , Dusanka Vuksanovic , 2023-02-21T21:30:32 , Mjesto zaklopaca opstina grocka  kod beogŕàda ulica svètosavska br 24  nemojte preko vester uniona  slat  samo u posti obicna priznanica pozdrav valentinà popovìc
https://www.youtube.com/channel/UCzfrUoy-JC5GC8QHqgdSLsg , Dusanka Vuksanovic , 2023-02-21T21:26:32 , Bas cudno  valentina da niko ne pomògne  kako da zivis prijavì se za narodñu kuhinju  za hranu , 
https://www.youtube.com/channel/UC0lTJYW_HtujBb_aUrgOE0A , Dusanka Stanisavljevic , 2023-02-21T21:23:20 , Jel uspijela bar masinu oprat vesa.
https://www.youtube.com/channel/UChNGXCF236cZXhmGKXCIaNw , Marina Milosevic , 2023-02-21T21:08:44 , Pozdrav Valentina jedva sam čekala tvoj video da vidim kako si 🥰 stići će donacije ima još dobrih ljudi 🥰
https://www.youtube.com/channel/UC5wxyg04zAco3-ikpKq3UQw , Goran , 2023-02-21T21:01:55 , Vodovodska mreža zadugo tu neće proći .. nažalost .
https://www.youtube.com/channel/UCH6wGDyMzvTgROgxze5Hiaw , iva , 2023-02-21T21:00:47 , Klikni na tekst &quot;Više&quot; ispod naslova videa.
https://www.youtube.com/channel/UC7inaHL9qyNH9etHFMeXC2A , "Malo dalje od grada " , 2023-02-21T20:56:13 , Ispod svakog videa u opisu videa su svi moji podatci
https://www.youtube.com/channel/UC8t-ij0i3f7NEOwfefopJrQ , Ivanka V , 2023-02-21T20:52:58 , "Pozdrav Biljo❤️kako si mi dušice draga? Ma joj Biljo ovo je zaista žalosno🤦Meni su takodje suze krenule , ali šta ćemo.Težak joj je život zaista."
https://www.youtube.com/channel/UCqbrTNy16bmygRdsXrD6kpg , С. Р. , 2023-02-21T20:45:16 , "Zasto ne pokusas da pitas nekog od bunardžija ,  da li moze bunar da se potkopa? Jer je moguce da ispod tog nivoa ima voda. Bunar je betonski i to njima nije problem.<br>Mnogo manje ce te kostati i brzo to oni urade.." , 
https://www.youtube.com/channel/UC8t-ij0i3f7NEOwfefopJrQ , Ivanka V , 2023-02-21T20:45:03 , Pozdrav Valentina! Molim te gdje se može naći tvoja adresa.Ja sam tražila i nisam našla.Možeš li negdje objaviti adresu gdje živiš? 🙋🙋🍀🍀 , 8 , false , 3
https://www.youtube.com/channel/UCxjhyJhLUJj_qvH59TYkF8A , Marie , 2023-02-21T18:29:28 , "Uh da se nadje neko da tebe isiba , 🙏👍"
https://www.youtube.com/channel/UCKpUeveZr2_IizCu_8CVeBg , Marica Laštro , 2023-02-21T13:37:22 , U Bosni se placa samo prikljucak Sramota
https://www.youtube.com/channel/UC4Z1Pl9xbwu0EES8_2DEczA , Zlata Orešković , 2023-02-21T13:08:33 , @snežana radanović pozdrav od 💕 iz Slavonije da nama se tako dogodilo tri cisterne su  nestale i i imali smo jako malo vode morali smo sparati prati ves samo jednom tjedno i kupanje nije moglo biti svki dan i dad imamo stalno vise nije kriza a od komsije uzimam za zaljevanje basce 🙋‍♀️🙋‍♀️✋
https://www.youtube.com/channel/UCOpUnSWXyyo0JU_k1-MCh1w , Ivana Savic , 2023-02-21T12:30:27 , "Eto otkrili ste Ameriku ,  otkud je zena znala da je bunar ostecen ili sta vec ,  svi ste vi pametni."
https://www.youtube.com/channel/UCOpUnSWXyyo0JU_k1-MCh1w , Ivana Savic , 2023-02-21T12:25:54 , "Mozete je voljeti mozete je mrziti ,  osudjivati i svasta nesto ,  za neke je prevarantica jer kupi kutiju cigara ,  pa to joj je jedini luksuz i bijeg od svega ,  sto zapali tu cigaru ,  zena je 2 mjeseca u istoj odjeci ,  zamislite sebe u toj situaciji ,  molim vas sve da joj uplatite koliko ko moze."
https://www.youtube.com/channel/UC23JQ7RqctH8IfBgzot5-5Q , Mirjana Karažija , 2023-02-21T12:21:28 , Moglo se predvidjeti..to je normalno...nisu te dobro savjetovali
https://www.youtube.com/channel/UCIa_H-zx4dG8HTNTIsWdaLA , Zorica Djordjevic , 2023-02-21T09:08:32 , Kako otekl voda boze
https://www.youtube.com/channel/UCIa_H-zx4dG8HTNTIsWdaLA , Zorica Djordjevic , 2023-02-21T09:07:58 , Koliko košta 1 cisterna vode i koliko ti dana sluzi
https://www.youtube.com/channel/UC0WJAwQQHBuCk_ARbum5B5A , mir , 2023-02-21T08:54:09 , Vodovod moraš platiti. Neisplativo.<br>Skupo.
https://www.youtube.com/channel/UCWATpTZtBwuNXPf2W1AmUEw , Zumra Staedtler , 2023-02-21T08:53:32 , Pozdrav jeli masina oprala ves
https://www.youtube.com/channel/UCdo0Tt-S0FlqOuyeTUvR9ng , Etelka , 2023-02-21T08:22:10 , Dijete moje mučiš se sa tom vodom moj prijedlog ne zamjeri organizirati  dobrotvornu akciju da ti se priključi vodovodna mreža inače ti nema života   pozdrav iz dugog sela
https://www.youtube.com/channel/UC9HpzC0mLWcbSxhYG5nq_JQ , Milanka Savanovic , 2023-02-21T04:01:12 , 👋🥰💌
https://www.youtube.com/channel/UCCkAF2gWHWbiEr177Hzj5gA , Đole Svaštar , 2023-02-21T00:26:53 , ❤
https://www.youtube.com/channel/UCX_1MCgp2c5AmuUMA7eo33A , Matea , 2023-02-21T00:00:10 , ❤
https://www.youtube.com/channel/UCkhUJbKZIZsu1RJx7UsX7nw , Baka Dudina kuhinja , 2023-02-20T23:26:47 , Pozdrav od baka Dudine kuhinje ❤️
https://www.youtube.com/channel/UCTXxXhKdmh6iJwh1IvWMdfA , Natasa Bockaj , 2023-02-20T23:25:26 , pozdrav svima , 
https://www.youtube.com/channel/UCbXCKj6Af-UdAWVr5tV2Oug , Sandy Sakic , 2023-02-20T22:27:54 , "Ne razumem se mnogo u kucice ali koliko mi logika kaze ,  ne moze tvoj pas da je na lancu a drugi slobodno seta po dvoristu i jos laje na njega. Ne mozes na Leoce oci da mazis ovog drugog. Ajde dobrovoljci ,  da pomognu da se razapne ta zica ,  da ne moze taj pas da dolazi unutra. Nemoj da ga hranis ,  da se odbije od vas. Dobro te je ogrebao po bradi." , 
https://www.youtube.com/channel/UCbXCKj6Af-UdAWVr5tV2Oug , Sandy Sakic , 2023-02-20T22:23:59 , "Draga Valentina ,  jako mi je zao sta se dogodi sa Tom vodom. Cuvaj koliko mozes svoje nentalno zdravlje jel to je stvarno da covek poludi I od make I od besa. Ta baba sto ti uvalila kucu  trebalo bi ostatak zivota da provede u zatvoru ,  oa da vidimo da li bi I drugi to radili."
https://www.youtube.com/channel/UChNGXCF236cZXhmGKXCIaNw , Marina Milosevic , 2023-02-20T21:51:58 , "Pozdrav Val ,  daće Bog da sve bude dobro 🥰"
https://www.youtube.com/channel/UCOnc5ZOqHE7B177d1pgP6EA , Biljana Jovanovic , 2023-02-20T21:11:39 , "Rasplakah se duso , toliko mi je zao , sta ti se sve desava...Dace Bog bice dobro...."
https://www.youtube.com/channel/UCnFRTnDCcXruxb-kYpZYPwg , Josip Žderić , 2023-02-20T20:24:22 , Nemoj plakat peri pomalo
https://www.youtube.com/channel/UCIa_H-zx4dG8HTNTIsWdaLA , Zorica Djordjevic , 2023-02-20T20:03:52 , Bravo voda stigla
https://www.youtube.com/channel/UCT1ubbo5mb1Z8qtpxTssdPQ , snežana radanović , 2023-02-20T19:55:51 , Kako tri puta?  Zaredom? Znaci Valentina treba tri puta da sipa vodu  u bunar da bi prestala da otice?
